x,y,PanCK+,CAIX+,Pimo+,Necrosis,Celltype
2983.20,1766.70,0,1,0,0,FoxP3
2983.82,1212.09,0,1,0,0,FoxP3
2999.13,3146.94,0,1,0,0,FoxP3
2985.20,2590.70,0,0,0,0,FoxP3
2987.44,541.88,0,0,0,0,FoxP3
2986.92,1084.62,0,0,0,0,FoxP3
2990.70,1430.58,0,0,0,0,FoxP3
2990.55,825.42,0,0,0,0,FoxP3
2989.09,1396.64,0,0,0,0,FoxP3
2992.07,3083.93,0,1,0,0,FoxP3
2991.18,1114.77,0,0,0,0,FoxP3
2992.05,3096.25,0,0,0,0,FoxP3
2993.29,3271.42,1,0,0,0,FoxP3
2996.36,303.04,0,1,0,0,FoxP3
2994.09,655.64,0,0,0,0,FoxP3
2994.33,1812.75,0,0,0,0,FoxP3
2995.93,612.67,0,1,0,0,FoxP3
3000.92,764.23,0,0,0,0,FoxP3
3000.94,1333.39,0,0,0,0,FoxP3
3002.90,963.40,0,0,0,0,FoxP3
3022.15,3129.55,0,1,0,0,FoxP3
3002.11,541.67,0,1,0,0,FoxP3
3001.67,2047.50,0,0,0,0,FoxP3
3003.00,2227.14,0,0,0,0,FoxP3
3004.50,2098.33,0,0,0,0,FoxP3
3005.76,2649.47,0,1,0,0,FoxP3
3003.92,2758.17,0,0,0,0,FoxP3
3006.12,2981.53,0,0,0,0,FoxP3
3006.39,1225.67,0,0,0,0,FoxP3
3009.13,863.13,0,1,0,0,FoxP3
3010.50,2172.80,0,1,0,0,FoxP3
3013.98,256.89,0,0,0,0,FoxP3
3013.59,1158.06,0,0,0,0,FoxP3
3013.90,2359.03,0,0,0,0,FoxP3
3011.96,2665.29,0,0,0,0,FoxP3
3010.88,2716.13,0,0,0,0,FoxP3
3014.16,3024.84,0,0,0,0,FoxP3
3011.64,3059.09,0,0,0,0,FoxP3
3011.00,3062.50,0,0,0,0,FoxP3
3016.12,978.90,0,1,0,0,FoxP3
3014.45,2251.36,0,0,0,0,FoxP3
3015.06,2826.76,0,0,0,0,FoxP3
3018.81,44.67,1,0,1,0,FoxP3
3021.28,140.24,1,0,0,0,FoxP3
3018.71,935.29,0,1,0,0,FoxP3
3017.50,2317.00,0,0,0,0,FoxP3
3021.41,196.41,1,0,0,0,FoxP3
3019.50,631.00,0,0,0,0,FoxP3
3019.88,1061.33,0,0,0,0,FoxP3
3021.74,331.95,0,0,0,0,FoxP3
3024.35,310.94,0,0,0,0,FoxP3
3025.00,2140.20,0,0,0,0,FoxP3
3027.43,250.64,0,0,0,0,FoxP3
3029.16,2890.61,0,0,0,0,FoxP3
3027.00,3926.50,1,0,1,0,FoxP3
3028.95,3063.58,0,0,0,0,FoxP3
3031.17,1118.89,0,0,0,0,FoxP3
3031.38,692.46,0,1,0,0,FoxP3
3033.44,1765.33,0,0,0,0,FoxP3
3035.22,2360.72,0,0,0,0,FoxP3
3036.56,880.72,0,0,0,0,FoxP3
3037.11,1538.00,0,0,0,0,FoxP3
3037.46,2182.38,0,0,0,0,FoxP3
3042.32,863.74,0,1,0,0,FoxP3
3041.57,3110.46,0,0,0,0,FoxP3
3040.88,211.88,1,0,0,0,FoxP3
3044.21,231.42,0,0,0,0,FoxP3
3041.41,724.77,0,0,0,0,FoxP3
3046.30,186.44,1,1,0,0,FoxP3
3045.47,755.33,0,0,0,0,FoxP3
3045.50,2511.25,1,1,0,0,FoxP3
3045.95,999.67,0,0,0,0,FoxP3
3048.31,1381.52,0,0,0,0,FoxP3
3048.00,2111.00,0,1,0,0,FoxP3
3050.56,298.11,0,0,0,0,FoxP3
3051.29,2242.24,0,0,0,0,FoxP3
3055.10,3062.97,0,0,0,0,FoxP3
3051.93,686.43,0,0,0,0,FoxP3
3051.03,1971.17,0,0,0,0,FoxP3
3054.07,2591.14,0,0,0,0,FoxP3
3054.00,1547.50,0,0,0,0,FoxP3
3057.92,2454.04,0,0,0,0,FoxP3
3058.82,2914.93,0,0,0,0,FoxP3
3059.50,2934.25,0,0,0,0,FoxP3
3056.00,1547.00,0,0,0,0,FoxP3
3056.71,1563.00,0,0,0,0,FoxP3
3058.33,1976.00,0,1,0,0,FoxP3
3061.26,552.97,0,0,0,0,FoxP3
3061.32,2866.09,0,0,0,0,FoxP3
3061.16,957.37,0,0,0,0,FoxP3
3066.51,710.38,0,0,0,0,FoxP3
3063.60,1420.77,0,0,0,0,FoxP3
3062.85,1480.76,0,0,0,0,FoxP3
3062.45,1887.35,0,0,0,0,FoxP3
3064.80,2137.10,0,0,0,0,FoxP3
3069.29,788.67,0,1,0,0,FoxP3
3069.67,891.58,0,0,0,0,FoxP3
3072.31,3123.74,0,1,0,0,FoxP3
3068.50,2242.00,0,0,0,0,FoxP3
3070.94,2471.41,0,0,0,0,FoxP3
3070.33,2847.78,0,0,0,0,FoxP3
3073.22,2416.85,0,0,0,0,FoxP3
3075.57,226.00,0,0,0,0,FoxP3
3074.38,571.04,0,0,0,0,FoxP3
3074.33,2973.19,0,0,0,0,FoxP3
3075.34,1106.24,0,0,0,0,FoxP3
3078.33,848.03,0,0,0,0,FoxP3
3079.20,3028.74,1,1,0,0,FoxP3
3079.42,2998.08,0,0,0,0,FoxP3
3084.49,576.97,1,0,0,0,FoxP3
3086.22,2011.85,0,1,0,0,FoxP3
3083.75,2811.14,0,1,0,0,FoxP3
3083.64,172.09,1,0,0,0,FoxP3
3084.09,678.35,0,1,0,0,FoxP3
3085.93,868.76,0,0,0,0,FoxP3
3082.50,1128.00,0,0,0,0,FoxP3
3083.14,1599.71,0,0,0,0,FoxP3
3084.09,1445.64,0,0,0,0,FoxP3
3085.88,1825.71,0,0,0,0,FoxP3
3092.21,456.37,0,0,0,0,FoxP3
3092.00,677.00,0,0,0,0,FoxP3
3093.03,1691.97,0,0,0,0,FoxP3
3097.27,847.24,0,0,0,0,FoxP3
3095.00,1881.00,0,0,0,0,FoxP3
3094.91,2934.64,0,0,0,0,FoxP3
3095.21,2990.95,0,0,0,0,FoxP3
3098.11,2424.30,0,0,0,0,FoxP3
3099.86,1447.38,0,1,0,0,FoxP3
3102.11,1165.36,0,0,0,0,FoxP3
3104.70,451.68,0,0,0,0,FoxP3
3103.08,689.08,0,1,0,0,FoxP3
3104.29,302.00,0,1,0,0,FoxP3
3105.82,588.82,1,0,0,0,FoxP3
3105.26,3042.96,1,0,0,0,FoxP3
3107.97,1520.17,0,1,0,0,FoxP3
3107.00,2968.75,0,0,0,0,FoxP3
3109.68,3084.31,0,1,0,0,FoxP3
3109.40,1504.00,1,0,0,0,FoxP3
3109.67,562.67,1,0,0,0,FoxP3
3111.13,1143.71,1,0,0,0,FoxP3
3111.20,1823.50,0,0,0,0,FoxP3
3113.11,1639.03,0,0,0,0,FoxP3
3113.38,563.75,1,0,0,0,FoxP3
3114.62,2870.42,0,0,0,0,FoxP3
3116.81,770.00,0,0,0,0,FoxP3
3116.59,1538.96,1,0,0,0,FoxP3
3119.04,2909.54,0,0,0,0,FoxP3
3120.88,1325.17,1,1,0,0,FoxP3
3125.71,1113.06,1,1,0,0,FoxP3
3122.88,2060.12,0,1,0,0,FoxP3
3123.88,2086.71,0,0,0,0,FoxP3
3124.76,979.21,1,0,0,0,FoxP3
3126.74,791.47,0,0,0,0,FoxP3
3126.84,2990.50,0,0,0,0,FoxP3
3128.12,2393.59,0,0,0,0,FoxP3
3131.11,943.71,0,0,0,0,FoxP3
3129.00,2891.25,0,0,0,0,FoxP3
3130.51,917.00,0,1,0,0,FoxP3
3132.72,1842.97,0,1,0,0,FoxP3
3138.55,444.28,0,1,0,0,FoxP3
3137.52,1027.79,1,0,0,0,FoxP3
3137.36,84.50,1,0,0,0,FoxP3
3136.94,1048.65,1,0,0,0,FoxP3
3137.14,1887.82,0,0,0,0,FoxP3
3140.15,3573.60,1,0,1,0,FoxP3
3139.57,929.52,0,1,0,0,FoxP3
3140.50,1512.00,1,0,0,0,FoxP3
3141.03,1557.40,1,1,0,0,FoxP3
3140.11,2241.78,0,0,0,0,FoxP3
3140.82,2448.45,0,0,0,0,FoxP3
3145.00,565.41,1,1,0,0,FoxP3
3143.88,1441.92,1,0,0,0,FoxP3
3144.58,1952.85,0,1,0,0,FoxP3
3147.29,2275.54,0,0,0,0,FoxP3
3143.88,378.88,0,0,0,0,FoxP3
3147.11,72.49,1,1,0,0,FoxP3
3147.14,1473.90,1,0,0,0,FoxP3
3146.30,2969.67,0,0,0,0,FoxP3
3147.74,1811.29,0,1,0,0,FoxP3
3150.14,2530.24,0,0,0,0,FoxP3
3149.42,244.58,0,0,0,0,FoxP3
3155.08,742.31,0,0,0,0,FoxP3
3154.73,3096.34,0,0,0,0,FoxP3
3152.00,3012.19,0,0,0,0,FoxP3
3154.85,2446.64,0,0,0,0,FoxP3
3154.36,874.29,1,0,0,0,FoxP3
3155.66,374.21,0,1,0,0,FoxP3
3155.64,392.09,0,0,0,0,FoxP3
3156.04,2835.34,0,0,0,0,FoxP3
3157.48,850.09,1,0,0,0,FoxP3
3161.29,865.86,1,0,0,0,FoxP3
3166.09,1302.17,0,1,0,0,FoxP3
3170.49,858.03,0,1,0,0,FoxP3
3166.82,2810.65,0,0,0,0,FoxP3
3168.31,674.00,0,0,0,0,FoxP3
3169.80,831.47,1,0,0,0,FoxP3
3175.74,880.29,0,0,0,0,FoxP3
3170.25,920.63,0,0,0,0,FoxP3
3172.00,929.58,0,0,0,0,FoxP3
3175.50,815.75,1,0,0,0,FoxP3
3175.46,377.15,0,0,0,0,FoxP3
3175.23,3380.62,0,0,0,0,FoxP3
3181.62,846.24,0,0,0,0,FoxP3
3179.49,1377.47,0,1,0,0,FoxP3
3179.60,827.65,0,0,0,0,FoxP3
3180.88,1332.06,0,0,0,0,FoxP3
3182.09,2050.39,0,0,0,0,FoxP3
3183.71,2807.90,0,0,0,0,FoxP3
3185.48,1082.90,0,0,0,0,FoxP3
3186.00,3022.03,0,0,0,0,FoxP3
3189.18,864.05,0,0,0,0,FoxP3
3191.49,812.83,0,1,0,0,FoxP3
3189.55,3469.88,1,0,0,0,FoxP3
3188.64,2491.09,0,0,0,0,FoxP3
3190.54,2568.67,0,1,0,0,FoxP3
3190.25,1194.25,0,1,0,0,FoxP3
3193.20,2984.76,0,0,0,0,FoxP3
3194.51,1928.09,1,0,0,0,FoxP3
3196.30,3213.19,1,0,0,0,FoxP3
3195.79,1845.48,1,0,0,0,FoxP3
3197.30,397.79,0,0,1,0,FoxP3
3198.42,1236.37,0,1,0,0,FoxP3
3199.80,812.93,0,0,0,0,FoxP3
3204.33,532.02,1,1,0,0,FoxP3
3204.02,876.14,0,0,0,0,FoxP3
3204.32,939.51,0,1,0,0,FoxP3
3200.27,1269.73,0,0,0,0,FoxP3
3199.80,1274.20,0,0,0,0,FoxP3
3201.43,2167.57,0,0,0,0,FoxP3
3202.85,2606.66,0,0,0,0,FoxP3
3204.25,896.55,0,0,0,0,FoxP3
3204.03,1493.17,1,0,0,0,FoxP3
3206.39,1141.82,1,1,0,0,FoxP3
3205.68,2178.00,0,0,0,0,FoxP3
3206.13,3344.13,1,0,0,0,FoxP3
3210.29,171.86,0,0,0,0,FoxP3
3212.15,1112.91,0,1,0,0,FoxP3
3215.98,736.17,0,0,0,0,FoxP3
3212.79,1334.41,0,0,0,0,FoxP3
3213.71,3095.69,0,0,0,0,FoxP3
3218.03,932.16,0,1,0,0,FoxP3
3218.76,3118.81,1,1,0,0,FoxP3
3215.96,1074.14,0,0,0,0,FoxP3
3217.50,2611.00,0,0,0,0,FoxP3
3221.00,233.00,0,0,0,0,FoxP3
3222.42,456.42,0,0,0,0,FoxP3
3222.83,1174.87,0,1,0,0,FoxP3
3222.87,1237.15,1,1,0,0,FoxP3
3221.42,2768.50,0,1,0,0,FoxP3
3223.08,524.25,0,0,0,0,FoxP3
3223.84,841.59,0,0,0,0,FoxP3
3226.65,1060.55,0,1,0,0,FoxP3
3229.42,761.86,0,0,0,0,FoxP3
3233.25,2858.37,1,0,0,0,FoxP3
3231.29,392.67,0,0,0,0,FoxP3
3233.19,855.58,1,1,0,0,FoxP3
3231.60,3095.19,0,0,0,0,FoxP3
3230.88,537.62,0,1,0,0,FoxP3
3232.59,906.24,0,1,0,0,FoxP3
3232.74,891.63,0,0,0,0,FoxP3
3233.28,3315.17,1,0,0,0,FoxP3
3236.20,498.73,1,1,0,0,FoxP3
3232.82,644.55,0,0,0,0,FoxP3
3234.80,808.08,0,0,0,0,FoxP3
3235.00,1162.11,0,0,0,0,FoxP3
3234.00,2623.81,0,0,0,0,FoxP3
3236.34,3176.48,0,0,0,0,FoxP3
3234.00,1202.00,0,1,0,0,FoxP3
3236.12,2329.57,0,1,1,0,FoxP3
3237.03,126.94,0,1,0,0,FoxP3
3237.00,841.06,0,0,0,0,FoxP3
3235.76,3135.94,0,0,0,0,FoxP3
3237.58,1118.49,0,0,0,0,FoxP3
3237.53,2758.06,0,0,0,0,FoxP3
3240.68,3053.22,0,0,0,0,FoxP3
3239.31,137.92,0,0,0,0,FoxP3
3238.59,831.88,0,0,0,0,FoxP3
3238.27,2306.14,0,0,0,0,FoxP3
3238.67,3209.25,0,0,0,0,FoxP3
3240.78,927.38,0,1,0,0,FoxP3
3241.19,1245.44,1,1,0,0,FoxP3
3241.56,2793.56,0,0,0,0,FoxP3
3244.95,819.04,0,1,0,0,FoxP3
3244.15,907.46,1,1,0,0,FoxP3
3241.67,1044.33,0,0,0,0,FoxP3
3244.36,1169.55,0,0,0,0,FoxP3
3247.10,791.79,0,0,0,0,FoxP3
3246.96,2858.85,1,0,0,0,FoxP3
3247.35,951.05,0,0,0,0,FoxP3
3248.13,248.75,0,0,0,0,FoxP3
3247.71,656.14,0,0,0,0,FoxP3
3247.60,659.80,1,0,0,0,FoxP3
3248.70,921.30,0,0,0,0,FoxP3
3252.12,348.88,0,0,0,0,FoxP3
3253.19,850.11,1,1,0,0,FoxP3
3253.50,2994.29,0,0,0,0,FoxP3
3254.63,384.19,0,0,0,0,FoxP3
3255.83,960.47,0,0,0,0,FoxP3
3255.26,1213.87,0,1,0,0,FoxP3
3257.06,2931.77,0,0,0,0,FoxP3
3258.50,784.70,0,0,0,0,FoxP3
3257.72,832.32,1,0,0,0,FoxP3
3256.19,690.13,0,0,0,0,FoxP3
3260.10,2134.00,1,0,0,0,FoxP3
3261.86,2745.32,0,1,0,0,FoxP3
3263.83,2800.43,0,0,0,0,FoxP3
3259.43,3153.17,0,0,0,0,FoxP3
3258.81,3302.57,1,0,0,0,FoxP3
3261.12,1153.02,0,0,0,0,FoxP3
3264.40,3164.31,0,1,0,0,FoxP3
3260.80,943.60,1,1,0,0,FoxP3
3263.23,55.16,0,0,0,0,FoxP3
3266.04,167.36,0,0,0,0,FoxP3
3265.81,178.98,0,0,0,0,FoxP3
3263.33,808.83,1,0,0,0,FoxP3
3265.78,2903.59,1,0,0,0,FoxP3
3267.68,16.38,0,0,0,0,FoxP3
3266.61,799.44,1,0,0,0,FoxP3
3269.28,2201.88,1,0,0,0,FoxP3
3266.76,2492.00,0,1,0,0,FoxP3
3266.80,2931.80,0,0,0,0,FoxP3
3269.05,588.25,0,0,0,0,FoxP3
3269.79,752.92,0,0,0,0,FoxP3
3269.00,458.00,1,0,0,0,FoxP3
3271.44,808.98,1,0,0,0,FoxP3
3269.65,2725.69,0,0,0,0,FoxP3
3271.34,2917.50,0,0,0,0,FoxP3
3274.41,2934.83,0,0,0,0,FoxP3
3273.00,1062.74,0,1,0,0,FoxP3
3271.75,1146.58,0,0,0,0,FoxP3
3274.54,826.96,1,1,0,0,FoxP3
3272.08,1179.67,0,1,0,0,FoxP3
3273.25,1239.75,1,0,0,0,FoxP3
3277.81,2855.26,0,0,0,0,FoxP3
3274.11,2998.93,0,0,0,0,FoxP3
3274.56,10.08,0,0,0,0,FoxP3
3276.33,611.33,0,0,0,0,FoxP3
3275.80,701.50,0,1,0,0,FoxP3
3277.50,95.77,0,1,0,0,FoxP3
3281.45,37.32,0,0,0,0,FoxP3
3280.44,466.72,1,0,0,0,FoxP3
3278.00,734.50,0,0,0,0,FoxP3
3280.83,787.17,1,0,0,0,FoxP3
3278.93,909.80,1,0,0,0,FoxP3
3280.88,938.23,1,0,0,0,FoxP3
3281.90,772.69,1,0,0,0,FoxP3
3284.97,365.09,0,1,0,0,FoxP3
3282.79,3735.00,1,0,0,0,FoxP3
3283.40,1017.60,0,0,0,0,FoxP3
3284.00,2.00,0,0,0,0,FoxP3
3286.30,127.17,0,0,0,0,FoxP3
3287.30,989.34,1,1,0,0,FoxP3
3287.88,141.08,0,0,0,0,FoxP3
3289.20,25.70,0,0,0,0,FoxP3
3289.36,2970.50,0,0,0,0,FoxP3
3293.18,980.61,1,1,0,0,FoxP3
3293.74,2260.68,0,0,0,0,FoxP3
3293.00,68.29,0,0,0,0,FoxP3
3299.99,384.94,0,0,0,0,FoxP3
3294.11,727.68,0,0,0,0,FoxP3
3296.57,2833.13,0,1,0,0,FoxP3
3292.50,2869.00,0,0,0,0,FoxP3
3294.25,2996.29,0,0,0,0,FoxP3
3292.43,3128.29,0,0,0,0,FoxP3
3296.32,710.37,0,1,0,0,FoxP3
3297.26,607.80,0,0,0,0,FoxP3
3297.94,3069.92,0,0,0,0,FoxP3
3297.09,1169.64,0,0,0,0,FoxP3
3300.21,1218.11,1,0,0,0,FoxP3
3300.80,85.12,0,0,0,0,FoxP3
3300.81,1528.72,1,0,0,0,FoxP3
3301.82,452.55,1,0,0,0,FoxP3
3302.22,471.89,1,0,0,0,FoxP3
3302.89,1165.21,0,0,0,0,FoxP3
3306.51,2830.61,0,0,0,0,FoxP3
3307.93,3015.44,0,0,0,0,FoxP3
3308.32,472.77,1,0,0,0,FoxP3
3308.65,3140.48,0,0,0,0,FoxP3
3310.36,3686.39,1,0,0,0,FoxP3
3309.46,3726.24,1,0,0,0,FoxP3
3309.89,362.22,0,0,0,0,FoxP3
3313.24,53.18,0,1,0,0,FoxP3
3312.15,2870.76,0,0,0,0,FoxP3
3313.28,118.00,0,0,0,0,FoxP3
3312.69,780.91,1,0,0,0,FoxP3
3315.33,2901.84,0,0,0,0,FoxP3
3314.71,3579.50,1,0,0,0,FoxP3
3314.39,291.00,0,0,0,0,FoxP3
3320.25,394.15,0,1,0,0,FoxP3
3315.92,2859.95,0,0,0,0,FoxP3
3317.92,3455.03,1,1,0,0,FoxP3
3316.00,2846.50,0,0,0,0,FoxP3
3324.24,1020.37,0,0,0,0,FoxP3
3324.84,85.86,0,0,0,0,FoxP3
3325.59,2677.38,1,1,0,0,FoxP3
3328.82,3344.13,1,0,0,0,FoxP3
3330.62,3528.35,1,0,0,0,FoxP3
3332.86,2195.00,0,0,0,0,FoxP3
3332.75,93.25,0,0,0,0,FoxP3
3333.12,2179.41,0,0,0,0,FoxP3
3334.83,2791.68,1,1,0,0,FoxP3
3335.18,677.58,1,1,0,0,FoxP3
3334.18,1010.82,0,1,0,0,FoxP3
3334.00,2291.00,1,0,0,0,FoxP3
3338.82,700.85,1,1,0,0,FoxP3
3336.63,1060.59,0,0,0,0,FoxP3
3335.17,1600.61,0,0,1,0,FoxP3
3336.98,3169.86,0,1,0,0,FoxP3
3339.15,746.38,1,0,0,0,FoxP3
3341.91,608.92,0,1,0,0,FoxP3
3342.22,3183.36,1,0,0,0,FoxP3
3339.82,3576.35,0,0,0,0,FoxP3
3341.11,3793.87,0,0,0,0,FoxP3
3340.00,2377.50,1,0,0,0,FoxP3
3344.96,49.10,0,0,0,0,FoxP3
3342.88,216.35,0,0,0,0,FoxP3
3343.68,554.10,0,0,0,0,FoxP3
3344.13,521.13,1,0,0,0,FoxP3
3345.16,2877.48,1,0,0,0,FoxP3
3349.69,28.67,0,1,0,0,FoxP3
3348.50,56.50,0,0,0,0,FoxP3
3347.00,779.00,1,0,0,0,FoxP3
3348.10,1056.06,0,0,0,0,FoxP3
3349.30,1124.33,0,1,0,0,FoxP3
3349.98,2761.50,1,0,0,0,FoxP3
3349.54,3009.62,1,0,0,0,FoxP3
3350.82,3598.71,1,1,0,0,FoxP3
3348.27,3889.22,1,0,0,0,FoxP3
3347.88,3572.88,0,0,0,0,FoxP3
3351.29,658.17,1,0,0,0,FoxP3
3352.39,462.28,1,0,0,0,FoxP3
3356.23,301.11,0,0,0,0,FoxP3
3354.96,330.62,0,0,0,0,FoxP3
3355.03,3202.69,1,0,0,0,FoxP3
3355.55,3780.09,0,1,0,0,FoxP3
3354.00,3273.50,0,0,0,0,FoxP3
3355.93,622.74,1,0,0,0,FoxP3
3358.61,1556.30,1,0,0,0,FoxP3
3358.57,534.61,1,0,0,0,FoxP3
3365.07,3072.27,1,1,0,0,FoxP3
3362.33,29.56,0,0,0,0,FoxP3
3363.47,252.97,0,0,0,0,FoxP3
3366.67,3303.08,0,1,0,0,FoxP3
3371.75,3.04,0,0,0,0,FoxP3
3366.17,41.22,0,0,0,0,FoxP3
3367.49,1136.29,0,0,0,0,FoxP3
3364.95,2054.85,1,0,0,0,FoxP3
3368.51,1662.06,1,0,0,0,FoxP3
3368.83,534.43,1,0,0,0,FoxP3
3369.30,989.50,0,0,0,0,FoxP3
3371.20,3160.04,1,0,0,0,FoxP3
3372.44,3335.17,0,1,0,0,FoxP3
3373.98,3360.62,1,1,0,0,FoxP3
3374.27,572.18,1,0,0,0,FoxP3
3371.78,693.89,1,0,0,0,FoxP3
3374.60,691.80,1,0,0,0,FoxP3
3375.93,1993.07,1,0,0,0,FoxP3
3377.57,226.89,0,0,0,0,FoxP3
3379.81,3424.56,1,1,0,0,FoxP3
3378.04,2060.35,1,0,0,0,FoxP3
3381.09,2576.54,1,0,1,0,FoxP3
3379.80,3124.90,1,0,0,0,FoxP3
3380.69,3278.79,1,0,0,0,FoxP3
3385.00,101.40,0,0,0,0,FoxP3
3386.55,500.61,1,1,0,0,FoxP3
3389.39,11.43,0,0,0,0,FoxP3
3386.00,2315.19,1,0,0,0,FoxP3
3389.48,3093.95,1,1,0,0,FoxP3
3388.67,3364.94,1,0,0,0,FoxP3
3388.58,1981.00,1,0,0,0,FoxP3
3388.58,3876.58,1,0,0,0,FoxP3
3389.50,1024.80,0,0,1,0,FoxP3
3394.50,630.76,1,0,0,0,FoxP3
3393.65,3273.98,1,0,0,0,FoxP3
3393.42,4135.58,1,0,0,0,FoxP3
3394.10,233.30,1,0,0,0,FoxP3
3398.63,2383.47,0,0,0,0,FoxP3
3396.81,3287.17,1,1,0,0,FoxP3
3399.41,567.41,1,0,0,0,FoxP3
3398.00,1032.83,0,1,1,0,FoxP3
3402.03,3334.73,1,0,0,0,FoxP3
3407.95,277.30,1,0,0,0,FoxP3
3413.21,512.24,1,0,0,0,FoxP3
3414.86,1392.07,1,0,0,0,FoxP3
3418.44,2620.33,1,0,0,0,FoxP3
3420.50,956.50,0,0,0,0,FoxP3
3424.00,503.32,0,0,0,0,FoxP3
3423.65,3656.06,1,0,0,0,FoxP3
3427.00,3599.00,1,0,0,0,FoxP3
3431.00,4062.00,1,0,0,0,FoxP3
3434.64,995.76,0,1,0,0,FoxP3
3435.85,2674.71,1,0,0,0,FoxP3
3435.73,436.70,1,0,0,0,FoxP3
3436.90,1052.80,0,0,0,0,FoxP3
3449.10,3216.06,1,0,0,0,FoxP3
3460.40,1538.66,0,1,0,0,FoxP3
3455.33,439.33,1,0,0,0,FoxP3
3456.00,431.00,1,0,0,0,FoxP3
3459.18,1504.64,0,0,0,0,FoxP3
3458.00,3080.00,1,0,0,0,FoxP3
3469.00,524.90,1,0,0,0,FoxP3
3465.81,949.23,0,1,0,0,FoxP3
3469.57,1521.14,0,0,0,0,FoxP3
3471.17,2859.17,1,0,0,0,FoxP3
3470.75,2973.75,1,0,0,0,FoxP3
3473.77,1461.19,1,1,0,0,FoxP3
3479.10,488.45,0,0,0,0,FoxP3
3477.42,1515.08,1,0,0,0,FoxP3
3482.63,41.67,1,1,0,0,FoxP3
3479.43,1509.71,0,0,0,0,FoxP3
3481.17,1529.04,1,0,0,0,FoxP3
3482.93,4179.13,1,0,1,0,FoxP3
3481.64,3817.91,1,0,0,0,FoxP3
3483.00,3128.72,0,1,0,0,FoxP3
3489.03,2733.86,1,1,0,0,FoxP3
3487.55,896.82,1,0,0,0,FoxP3
3488.20,1447.60,1,0,0,0,FoxP3
3491.05,1480.29,1,0,0,0,FoxP3
3495.12,943.71,0,0,0,0,FoxP3
3495.08,1506.19,1,0,0,0,FoxP3
3496.67,3703.89,1,0,1,0,FoxP3
3501.88,1601.77,1,0,0,0,FoxP3
3500.18,14.64,0,0,0,0,FoxP3
3501.65,310.80,1,0,0,0,FoxP3
3501.39,4057.35,1,0,0,0,FoxP3
3503.41,883.77,1,1,0,0,FoxP3
3503.27,4249.83,0,0,0,0,FoxP3
3505.65,2313.63,1,0,0,0,FoxP3
3504.39,2722.23,1,1,0,0,FoxP3
3507.89,320.49,1,0,0,0,FoxP3
3512.78,539.13,1,0,0,0,FoxP3
3512.33,1331.48,1,0,0,0,FoxP3
3516.34,30.19,1,0,0,0,FoxP3
3517.04,46.61,1,0,0,0,FoxP3
3514.50,1650.00,1,0,0,0,FoxP3
3516.00,3074.00,1,0,0,0,FoxP3
3517.29,3326.37,1,0,0,0,FoxP3
3518.74,1369.42,1,0,0,0,FoxP3
3520.30,2725.11,1,1,0,0,FoxP3
3521.75,560.50,1,0,0,0,FoxP3
3525.31,1658.74,1,0,0,0,FoxP3
3525.96,902.20,1,1,0,0,FoxP3
3527.00,2251.52,1,0,0,0,FoxP3
3529.69,394.18,0,0,0,0,FoxP3
3528.35,550.94,1,0,0,0,FoxP3
3531.43,879.29,1,1,0,0,FoxP3
3535.06,1668.19,1,1,0,0,FoxP3
3531.05,1731.71,0,0,0,0,FoxP3
3533.46,1360.62,0,0,0,0,FoxP3
3540.77,1005.85,0,0,0,0,FoxP3
3549.81,865.51,1,0,0,0,FoxP3
3548.09,2311.77,0,1,0,0,FoxP3
3550.95,3939.26,1,0,0,0,FoxP3
3551.00,1695.20,1,0,0,0,FoxP3
3554.25,2726.45,1,1,0,0,FoxP3
3554.00,2237.31,1,1,0,0,FoxP3
3556.30,863.80,1,1,0,0,FoxP3
3562.90,2539.38,1,0,0,0,FoxP3
3562.03,2392.74,0,0,0,0,FoxP3
3566.36,1581.09,1,0,0,0,FoxP3
3568.69,2848.81,1,0,0,0,FoxP3
3569.40,910.60,0,1,0,0,FoxP3
3573.65,308.82,1,1,0,0,FoxP3
3573.36,2431.29,0,0,0,0,FoxP3
3576.81,437.74,0,1,0,0,FoxP3
3576.47,2460.47,0,0,0,0,FoxP3
3577.35,2551.81,0,0,0,0,FoxP3
3577.42,2967.83,1,0,0,0,FoxP3
3581.16,1317.05,1,1,0,0,FoxP3
3580.67,2507.51,0,0,0,0,FoxP3
3582.04,1823.63,1,0,0,0,FoxP3
3587.00,3548.00,1,0,1,0,FoxP3
3592.38,1752.06,0,1,0,0,FoxP3
3597.94,876.69,1,0,0,0,FoxP3
3593.00,1766.80,0,0,0,0,FoxP3
3594.66,2741.47,1,0,0,0,FoxP3
3595.50,1632.00,1,0,0,0,FoxP3
3598.94,3935.89,1,0,0,0,FoxP3
3598.10,2563.80,0,0,0,0,FoxP3
3599.81,431.25,0,0,0,0,FoxP3
3599.00,2830.00,1,0,0,0,FoxP3
3604.50,2130.33,1,1,0,0,FoxP3
3605.15,301.46,0,0,0,0,FoxP3
3608.00,2505.03,0,1,0,0,FoxP3
3612.10,1717.89,1,0,0,0,FoxP3
3611.48,1803.78,1,0,0,0,FoxP3
3611.96,283.37,1,0,0,0,FoxP3
3613.40,2285.00,0,0,0,0,FoxP3
3614.62,2786.03,0,0,0,0,FoxP3
3616.15,386.52,0,1,0,0,FoxP3
3614.67,2794.00,0,0,0,0,FoxP3
